id       trxType     moveType     accountType     amount       movedAt                      accountName                   
2391     2           2            1               -1.5         2022-08-29T13:24:00.000Z     CEL. 0999420080               
5213     2           2            1               -0.75        2025-07-29T15:16:51.129Z     CEL. 0999420080               
5421     2           2            1               -0.7         2025-10-28T12:42:00.399Z     CEL. 0999420080               
2455     2           2            1               -0.9         2022-09-29T14:50:00.000Z     CEL. 0999420080               
4204     2           2            1               -0.6         2024-07-30T15:03:09.775Z     CEL. 0999420080               
2881     2           2            1               -0.9         2023-03-29T01:28:00.000Z     CEL. 0999420080               
579      2           2            1               -2.9         2021-01-29T13:00:00.000Z     CEL. 0999420080               
4297     2           2            1               -1.8         2024-08-27T11:02:08.486Z     CEL. 0999420080               
2822     2           2            1               -1.0         2023-02-28T14:39:00.000Z     CEL. 0999420080               
5515     2           2            1               -0.4         2025-11-27T17:40:07.000Z     CEL. 0999420080               
5592     2           2            1               -0.51        2025-12-21T13:39:12.000Z     CEL. 0999420080               
1172     2           2            1               -1.2         2021-07-06T16:00:00.000Z     CEL. 0999420080               
2748     2           2            1               -0.8         2023-01-30T01:29:00.000Z     CEL. 0999420080               
1864     2           2            1               -1.74        2022-03-01T21:39:00.000Z     CEL. 0999420080               
4397     2           2            1               -1.5         2024-09-27T21:45:42.000Z     CEL. 0999420080               
2685     2           2            1               -1.2         2022-12-28T12:13:00.000Z     CEL. 0999420080               
61       2           2            1               -274.0       2020-08-01T05:00:00.000Z     CEL. 0999420080               
1104     2           2            1               -1.6         2021-05-26T00:00:00.000Z     CEL. 0999420080               
2603     2           2            1               -1.0         2022-11-30T12:31:00.000Z     CEL. 0999420080               
4440     2           2            1               -1.5         2024-10-29T13:18:16.513Z     CEL. 0999420080               
3057     2           2            1               -0.5         2023-04-29T14:13:00.000Z     CEL. 0999420080               
1361     2           2            1               -1.5         2021-09-14T16:13:00.000Z     CEL. 0999420080               
2014     2           2            1               -1.74        2022-03-24T16:34:00.000Z     CEL. 0999420080               
1223     2           2            1               -0.84        2021-07-28T15:00:00.000Z     CEL. 0999420080               
782      2           2            1               -1.0         2021-03-30T17:00:00.000Z     CEL. 0999420080               
3512     2           2            1               -0.5         2023-11-29T13:19:00.000Z     CEL. 0999420080               
3709     2           2            1               -0.7         2024-02-28T12:50:00.000Z     CEL. 0999420080               
3469     2           2            1               -0.5         2023-10-27T18:53:00.000Z     CEL. 0999420080               
1410     2           2            1               -1.25        2021-09-28T22:48:00.000Z     CEL. 0999420080               
175      2           2            1               -0.6         2020-09-29T15:00:00.000Z     CEL. 0999420080               
2204     2           2            1               -1.49        2022-06-01T03:46:00.000Z     CEL. 0999420080               
3411     2           2            1               -0.8         2023-09-28T18:57:00.000Z     CEL. 0999420080               
2562     2           2            1               -1.8         2022-10-29T15:32:00.000Z     CEL. 0999420080               
5312     2           2            1               -0.75        2025-08-28T23:34:38.000Z     CEL. 0999420080               
3650     2           2            1               -0.75        2024-01-31T12:11:00.000Z     CEL. 0999420080               
3352     2           2            1               -0.8         2023-08-31T10:49:00.000Z     CEL. 0999420080               
2063     2           2            1               -0.91        2022-04-29T14:46:00.000Z     CEL. 0999420080               
3291     2           2            1               -1.0         2023-07-30T17:03:00.000Z     CEL. 0999420080               
697      2           2            1               -1.0         2021-02-27T19:00:00.000Z     CEL. 0999420080               
2278     2           2            1               -1.25        2022-06-30T15:03:00.000Z     CEL. 0999420080               
3956     2           2            1               -1.65        2024-04-30T14:51:57.768Z     CEL. 0999420080               
3219     2           2            1               -2.0         2023-06-29T16:24:00.000Z     CEL. 0999420080               
4030     2           2            1               -1.2         2024-05-29T14:58:08.846Z     CEL. 0999420080               
3133     2           2            1               -2.0         2023-05-30T12:56:00.000Z     CEL. 0999420080               
2341     2           2            1               -1.25        2022-07-30T15:28:00.000Z     CEL. 0999420080               
936      2           2            1               -1.6         2021-04-29T12:00:00.000Z     CEL. 0999420080               
5369     2           2            1               -0.4         2025-09-27T00:50:29.000Z     CEL. 0999420080               
498      2           2            1               -1.9         2020-12-29T21:00:00.000Z     CEL. 0999420080               
3791     2           2            1               -4.75        2024-03-28T15:41:35.449Z     CEL. 0999420080               
4786     2           2            1               -1.0         2025-02-28T14:26:20.289Z     CEL. 0999420080               
4649     2           2            1               -0.4         2025-01-29T14:04:28.987Z     CEL. 0999420080               
5049     2           2            1               -0.7         2025-05-28T23:33:33.860Z     CEL. 0999420080               
270      2           2            1               -1.9         2020-10-30T14:15:00.000Z     CEL. 0999420080               
4827     2           2            1               -0.6         2025-03-28T13:01:35.699Z     CEL. 0999420080               
1769     2           2            1               -1.77        2022-01-28T20:04:00.000Z     CEL. 0999420080               
365      2           2            1               -1.9         2020-11-28T12:55:00.000Z     CEL. 0999420080               
